genero,nome,data_nascimento,gasto_total_gab,gasto_jan_gab,gasto_fev_gab,gasto_mar_gab,gasto_abr_gab,gasto_maio_gab,gasto_junho_gab,gasto_jul_gab,gasto_agosto_gab,gasto_set_gab,gasto_out_gab,gasto_nov_gab,gasto_dez_gab,gasto_total_par,gasto_jan_par,gasto_fev_par,gasto_mar_par,gasto_abr_par,gasto_maio_par,gasto_junho_par,gasto_jul_par,gasto_agosto_par,gasto_set_par,gasto_out_par,gasto_nov_par,gasto_dez_par,presenca_plenario,ausencia_plenario,ausencia_justificada_plenario,presenca_comissao,ausencia_comissao,ausencia_justificada_comissao,salario_bruto
masculino,JOSÉ CERQUEIRA DE SANTANA NETO,1964-03-30,337471.88000000006,50626.31,24451.08,44445.51,53822.92,32644.89,40002.57,24693.2,26270.76,8182.14,32332.5,0.0,,1072580.2799999998,107824.82,108164.81,106195.45,109255.7,107442.69,107878.99,106497.6,106497.6,106497.6,106325.02,,,83,9,3,54,7,7,33763.0
masculino,UBIRATAN ANTUNES SANDERSON,1969-12-01,388991.26999999996,37912.59,41503.33,58317.25,35943.44,48706.99,42505.85,39027.03,29437.05,28130.75,26343.91,1163.08,,1099778.4000000001,107480.38,107480.38,109483.26,111119.86,111119.86,110913.82,107219.92,111653.64,111653.64,111653.64,,,89,3,2,61,17,17,33763.0
masculino,JOSÉ WILSON SANTIAGO,1957-06-10,333798.55999999994,30349.27,31771.02,37471.51,42306.88,41459.58,17270.03,59218.14,39103.16,6056.23,28195.55,597.19,,1113534.5699999998,111538.45,111556.03,110472.05,111429.07,111316.59,111277.46,111311.9,111544.34,111544.34,111544.34,,,83,9,5,4,32,31,33763.0
masculino,JOSÉ CARLOS NUNES JÚNIOR,1955-05-26,382926.48,34876.44,34076.57,52451.67,56019.27,49235.77,38194.51,39063.35,26889.26,23042.46,27389.17,1688.01,,1100240.21,111046.99,111046.99,111103.15,106832.08,111043.48,110100.74,111389.82,109743.83,107342.4,110590.73,,,77,15,0,1,0,0,33763.0
masculino,SERGIO TOLEDO DE ALBUQUERQUE,1962-01-29,288222.22,30247.71,39363.12,39439.74,40960.33,29762.44,19142.21,17310.55,25965.33,22299.28,23731.51,0.0,,1115988.9,111598.89,111598.89,111598.89,111598.89,111598.89,111598.89,111598.89,111598.89,111598.89,111598.89,,,47,45,1,1,21,1,33763.0
masculino,JOSE VITOR DE RESENDE AGUIAR,1984-11-01,233230.81999999998,26074.83,41836.76,32088.44,31715.89,26392.47,27638.6,9780.96,4941.65,5612.06,27149.16,0.0,,1112005.71,111586.81,108697.96,111507.97,111507.97,111165.15,111507.97,111507.97,111507.97,111507.97,111507.97,,,73,19,3,26,27,15,33763.0
masculino,SÉRGIO LUÍS LACERDA BRITO,1961-06-08,350373.14,45663.6,42654.52,52570.85,42077.69,38621.82,34830.22,44740.63,15255.91,11831.58,20879.61,1246.71,,1114170.62,111512.47,111637.96,111607.2,111538.25,111538.25,111179.96,111280.54,111378.74,111647.19,110850.06,,,69,23,13,6,24,20,33763.0
masculino,SERGIO DE SOUZA,1971-03-13,358410.69999999995,44666.86,38116.97,56387.62,38979.42,54101.56,36334.73,28323.07,27848.37,7279.42,25087.44,1285.24,,1083098.4400000002,103465.18,111598.82,111598.82,108459.16,95170.25,107026.01,111202.02,111526.06,111526.06,111526.06,,,84,8,4,20,0,0,33763.0
masculino,SEBASTIAO IGNACIO DE OLIVEIRA JUNIOR,1968-08-31,378360.9799999999,32611.71,61997.85,45761.75,50783.9,40852.42,33153.1,37014.05,32841.73,22279.93,20304.61,759.93,,1105562.3199999998,111550.4,111550.4,111151.62,108271.62,111550.4,111283.71,107107.52,111550.44,111475.23,110070.98,,,61,31,0,2,19,9,33763.0
masculino,JOSÉ CARLOS BECKER DE OLIVEIRA E SILVA,1978-06-21,356842.76999999996,38999.73,33224.73,52793.19,47568.26,57184.71,29897.6,36352.08,15418.42,9981.12,34877.93,545.0,,1089445.6500000001,111077.16,111077.16,107757.43,108634.49,107404.64,103768.48,108159.53,108272.04,111647.36,111647.36,,,75,17,7,9,26,22,33763.0
masculino,GILSON CARDOSO FAHUR,1963-11-06,235826.05000000002,26338.65,13404.82,31325.22,52086.32,24388.06,22309.23,29172.8,14543.32,12015.5,7852.59,2389.54,,703510.23,66705.81,69549.81,73341.81,73341.81,73341.81,73341.81,73341.81,67133.94,66705.81,66705.81,,,92,0,0,27,2,2,33763.0
masculino,SEVERINO DE LIRA PESSÔA,1970-02-06,349305.31,56448.73,40975.67,38983.26,51480.91,46528.02,20039.0,12962.54,10449.32,2.3,71435.56,0.0,,1087308.07,107456.07,107456.07,110847.44,108039.99,109624.62,110681.41,110195.41,109900.71,111249.56,101856.79,,,79,13,7,13,18,16,33763.0
masculino,SIDNEY RICARDO DE OLIVEIRA LEITE,1967-04-08,275944.45,8648.68,35886.24,88152.88,30161.65,54238.48,27619.45,17293.5,2933.41,2.45,10801.0,206.71,,1106747.78,111580.83,110906.22,107595.38,111325.25,111241.15,111562.02,111659.67,111659.67,111591.32,107626.27,,,84,8,8,59,7,7,33763.0
masculino,FRANCISCO TADEU BARBOSA DE ALENCAR,1963-04-08,382090.81999999995,33136.04,35605.24,47956.4,52313.5,53943.06,36506.38,38165.37,29185.97,35584.92,18975.43,718.51,,913256.0299999998,82100.84,82100.84,82100.84,82100.84,83823.55,94672.9,99931.87,102657.96,102657.96,101108.43,,,82,10,1,43,54,39,33763.0
masculino,SOSTENES SILVA CAVALCANTE,1975-01-16,306111.02999999997,34347.99,36686.76,37385.24,34187.85,42574.72,33422.21,27180.57,16640.69,10097.79,32778.32,808.89,,1110795.89,111471.63,111471.65,110392.32,109919.18,110901.44,110898.63,111435.26,111435.26,111435.26,111435.26,,,90,2,1,22,53,50,33763.0
masculino,SILAS CÂMARA,1962-12-15,372291.46,53511.75,30068.31,89746.79,49917.31,26361.91,26004.72,3334.78,49845.67,36031.91,7468.31,0.0,,1074101.37,110677.96,110638.64,109858.49,104374.6,104374.6,105000.6,106461.25,107232.58,107789.66,107692.99,,,68,24,6,14,35,15,33763.0
masculino,SILVIO SERAFIM COSTA FILHO,1982-03-05,395483.24,30879.38,35595.55,50370.63,44280.75,48544.47,36480.91,35984.13,48988.28,27163.19,37195.95,0.0,,1114520.69,111550.59,111550.59,111327.92,111550.59,110788.05,111550.59,111550.59,111550.59,111550.59,111550.59,,,80,12,6,31,8,6,33763.0
masculino,Tiago Dimas Braga Pereira,1988-08-04,340652.78,25207.06,42885.58,64235.29,54312.34,20107.35,27029.27,25908.66,11604.28,48026.14,14528.62,6808.19,,1093177.33,111006.97,109190.74,109190.74,109190.74,108805.07,110517.32,111287.52,109789.26,103714.49,110484.48,,,89,3,3,9,1,1,33763.0
masculino,STEFANO AGUIAR DOS SANTOS,1976-03-03,290738.02999999997,32277.66,34395.67,41449.67,37761.02,36140.38,32186.87,29189.44,19927.58,17465.41,9443.71,500.62,,1105220.1600000001,111507.96,111507.96,111507.96,111507.96,111507.96,109724.62,109724.62,109724.62,109724.62,108781.88,,,75,17,7,7,16,9,33763.0
masculino,LUIZ GONZAGA RIBEIRO,1962-05-31,325228.32999999996,22268.14,23651.34,39632.53,43427.86,54538.56,30205.1,35399.21,27745.12,24901.42,22874.33,584.72,,1107163.3099999998,111544.49,111544.49,111535.88,111461.97,110137.2,109363.2,110137.2,110137.2,110137.2,111164.48,,,86,6,3,95,17,15,33763.0
masculino,ANTONIO WANDSCHEER,1950-08-31,306818.61999999994,41777.79,39307.55,48754.02,48076.79,33128.88,24222.67,17864.61,13310.97,5376.98,34422.79,575.57,,1090237.69,111665.71,111665.71,111665.71,111665.71,106352.43,103305.77,105808.24,109253.63,109427.39,109427.39,,,81,11,7,3,2,2,33763.0
masculino,TIAGO LIMA MITRAUD DE CASTRO LEITE,1986-08-15,27647.47,3566.57,3135.34,2309.4,2560.68,8067.83,4398.55,2855.86,216.89,191.77,344.58,0.0,,408211.46,34798.86,31959.96,43996.79,52593.1,55384.47,56148.88,53361.59,43944.69,14691.41,21331.71,,,92,0,0,107,7,7,33763.0
masculino,CARLOS TITO MARQUES CORDEIRO,1976-11-17,281519.71,30501.3,31777.19,30293.06,31159.96,81946.39,12029.6,20240.56,18796.03,10779.49,12938.08,1058.05,,1115576.5500000003,111587.05,111587.05,111587.05,111564.01,111498.03,111550.67,111550.67,111550.67,111550.67,111550.68,,,92,0,0,27,7,7,33763.0
masculino,FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA,1965-05-01,193770.82000000004,10744.18,20999.68,20819.91,22736.94,28371.73,25748.36,27555.21,15056.32,13606.42,8132.07,0.0,,1094487.9000000001,111143.93,111143.93,111048.44,111598.88,111598.88,111598.88,111598.88,105364.04,104696.02,104696.02,,,69,23,2,4,16,8,33763.0
masculino,TÚLIO GADÊLHA SALES DE MELO,1987-11-12,384141.87,22201.56,33060.63,55862.54,51086.03,59826.44,34741.72,31903.99,31005.22,24904.26,33878.06,5671.42,,1104734.6199999999,111435.4,110985.67,111288.65,110232.48,111665.84,110955.1,108096.17,108686.96,111593.09,109795.26,,,84,8,0,53,77,61,33763.0
masculino,ULDURICO ALENCAR PINTO,1992-01-30,401869.79999999993,5676.51,39129.5,29853.85,79759.43,19410.55,25244.16,35620.95,73478.81,37352.03,10205.83,46138.18,,1096172.61,109183.02,109663.55,110707.3,109378.89,108692.27,109378.89,109378.89,109378.89,110140.36,110270.55,,,77,15,5,5,18,12,33763.0
masculino,FRANCISCO VAIDON OLIVEIRA,1975-04-02,237525.33,23778.48,42615.45,43405.02,40762.03,60084.33,222.0,26030.0,628.02,,,,,1095274.98,111635.46,110860.77,111028.88,109585.62,105419.03,105124.91,111562.77,111562.77,111562.77,106932.0,,,54,7,3,3,10,8,33763.0
masculino,VALMIR CARLOS DA ASSUNÇÃO,1964-12-17,363239.05,44395.14,46537.39,44131.6,48258.75,36050.94,38814.68,34071.61,34806.12,17856.95,18203.94,111.93,,1102047.27,111617.19,111617.19,111476.5,111617.19,111617.19,110585.18,104425.66,106305.67,111392.75,111392.75,,,83,9,2,13,11,9,33763.0
masculino,VANDER LUIZ DOS SANTOS LOUBET,1964-01-22,319847.5,49425.1,33721.13,37451.17,39976.96,41545.38,38451.69,27215.78,9051.5,4483.21,37732.84,792.74,,1102777.7500000002,107579.85,107298.47,107298.47,110642.16,111659.8,111659.8,111659.8,111659.8,111659.8,111659.8,,,87,5,2,13,10,9,33763.0
masculino,VANDERLEI MACRIS,1950-05-20,387872.53,58359.31,41010.69,35983.56,33429.65,34362.74,43973.37,39405.44,37712.64,27149.77,36103.24,382.12,,1100112.8,109269.77,108453.91,111586.33,111659.71,111659.71,111659.71,107850.57,109854.64,109269.77,108848.68,,,83,9,5,24,15,10,33763.0
masculino,WAGNER BACH MARTINS,1982-06-03,300552.93,13175.53,18160.99,88174.09,31772.02,23536.01,37453.18,15004.74,9936.45,3587.11,59602.81,150.0,,1110283.01,111032.85,108426.5,110051.36,111574.66,111574.66,111324.34,111574.66,111574.66,111574.66,111574.66,,,82,10,8,16,16,10,33763.0
masculino,NELSI COGUETTO MARIA,1959-03-01,367848.95,40396.46,36014.91,46849.79,40603.35,52721.83,37782.35,27881.3,18738.35,27472.39,37393.54,1994.68,,1097570.3499999999,110519.15,108830.28,109428.11,104631.08,109592.25,110331.11,110331.11,110588.22,111659.52,111659.52,,,85,7,4,16,3,3,33763.0
masculino,VICENTE PAULO DA SILVA,1956-04-08,302994.99,13501.99,33730.27,71585.86,35951.02,45465.67,34562.44,36569.02,17307.06,5656.42,8665.24,0.0,,1115080.2,111508.02,111508.02,111508.02,111508.02,111508.02,111508.02,111508.02,111508.02,111508.02,111508.02,,,83,9,2,19,16,14,33763.0
masculino,VINICIUS RAPOZO DE CARVALHO,1966-01-07,340728.76,41672.56,39581.43,57042.94,42691.74,36753.2,39290.07,35365.86,18744.31,15224.99,13958.27,403.39,,1063351.7600000002,103616.36,103616.36,103616.36,103616.36,104709.37,105399.7,107051.56,110786.16,110786.16,110153.37,,,79,13,0,9,15,10,33763.0
masculino,VILSON LUIZ DA SILVA,1957-05-01,263699.01999999996,13864.38,12202.47,12981.84,35640.68,38383.43,48646.12,35184.8,19061.99,16192.22,11829.03,19712.06,,1038806.0700000001,100801.9,100801.9,99965.01,103710.64,110925.72,105055.83,105194.9,109355.65,108535.78,94458.74,,,88,4,1,59,5,3,33763.0
masculino,VICENTE ALVES DE OLIVEIRA JUNIOR,1985-04-11,407540.1,37276.44,39572.89,42368.97,39808.6,30327.75,41871.0,42317.27,33618.36,50378.82,50000.0,0.0,,1070076.3800000001,111477.7,110881.51,111497.27,111034.88,111354.02,111014.26,108081.62,98361.27,100031.52,96342.33,,,69,23,23,15,23,23,33763.0
masculino,VINICIUS MEDEIROS FARAH,1965-06-21,204118.87,8158.18,63507.53,16857.35,26990.19,4635.32,3.53,83285.68,681.09,,,,,685910.0099999999,0.0,0.0,0.0,55157.49,80703.13,106463.12,111562.45,109355.91,111374.46,111293.45,,,47,21,18,12,34,29,33763.0
masculino,VINICIUS LAZZER POIT,1986-01-31,189090.62000000002,18431.82,19119.82,20091.36,22529.2,18953.4,13634.91,18453.31,20492.33,19267.75,18116.72,0.0,,653485.14,68524.6,67693.7,68191.96,63479.21,70848.78,70848.78,70848.78,56804.65,51380.32,64864.36,,,86,6,1,25,8,4,33763.0
masculino,VITOR LIPPI,1959-05-18,321525.33,24887.33,32569.74,38925.48,49406.16,47864.03,26402.16,27593.94,26251.12,26683.06,20744.31,198.0,,1029677.8,101487.37,101487.37,102816.16,107061.86,107511.9,107668.44,100367.15,100425.85,100425.85,100425.85,,,89,3,3,31,12,12,33763.0
masculino,WALDENOR ALVES PEREIRA FILHO,1954-03-08,275571.31,28566.62,43501.52,49667.48,41518.06,42594.78,26126.51,17743.64,6816.73,7094.89,11213.89,727.19,,1107206.7799999998,111659.64,111659.64,111659.64,110105.78,110466.03,110331.21,110331.21,110331.21,110331.21,110331.21,,,84,8,0,32,20,18,33763.0
masculino,WELITON FERNANDES PRADO,1975-08-24,218144.01,45629.83,47215.79,40736.3,43865.45,23458.59,9586.59,1947.66,5313.92,389.88,0.0,0.0,,1100802.77,103167.75,108917.52,111253.88,110595.57,111288.73,111345.91,110034.83,111544.46,111082.65,111571.47,,,90,2,0,96,31,23,33763.0
masculino,WALTER PEREIRA ALVES,1980-02-27,317763.78,16275.45,52068.25,43693.12,58063.77,58625.31,36037.87,19606.3,21869.88,3500.01,7812.68,211.14,,1110706.6099999999,109243.61,110758.36,111338.08,111338.08,111338.08,111338.08,111338.08,111338.08,111338.08,111338.08,,,77,15,7,9,12,8,33763.0
masculino,JOSÉ WELLINGTON ROBERTO,1959-05-19,363026.31000000006,25689.37,50571.5,45460.46,46200.51,47674.96,32937.83,37926.77,12640.71,33901.72,30022.48,0.0,,1108253.01,111507.89,111507.89,110523.07,107146.56,110382.39,111153.65,111507.89,111507.89,111507.89,111507.89,,,64,28,1,0,26,16,33763.0
